code,org,section,enrollmentCapacity,actualEnrolment,deliveryMode,enrollmentControls
ESS196H1,ES,F,15,15,ONLSYNC,1
ESS199H1,ES,S,10,7,CLASS,1
ESS199H1,ES,S,15,4,ONLSYNC,1
ESS205H1,ES,F,250,250,ONLASYNC,
ESS205H1,ES,S,250,250,ONLASYNC,
ESS223H1,ES,F,10,10,CLASS,*
ESS223H1,ES,F,45,11,ONLSYNC,*
ESS224H1,ES,S,9,1,CLASS,*
ESS224H1,ES,S,15,13,ONLSYNC,*
ESS224H1,ES,S,31,31,ONLSYNC,*
ESS241H1,ES,F,15,10,CLASS,*
ESS241H1,ES,F,15,9,ONLSYNC,*
ESS241H1,ES,F,25,22,ONLSYNC,*
ESS261H1,ES,S,10,10,CLASS,*
ESS261H1,ES,S,20,17,ONLSYNC,*
ESS262H1,ES,F,75,57,ONLSYNC,
ESS262H1,ES,F,15,14,ONLSYNC,*
JGA305H1,ES,F,14,10,CLASS,
JGA305H1,ES,F,6,4,ONLSYNC,*
JGA305H1,ES,F,36,7,ONLSYNC,
ESS311H1,ES,F,10,9,CLASS,
ESS311H1,ES,F,25,4,ONLSYNC,
ESS312H1,ES,S,10,2,CLASS,
ESS312H1,ES,S,30,6,ONLSYNC,
ESS322H1,ES,S,10,6,CLASS,
ESS322H1,ES,S,20,4,ONLSYNC,
ESS331H1,ES,S,15,5,CLASS,
ESS331H1,ES,S,35,9,ONLSYNC,
ENV337H1,ENVMT,S,15,15,CLASS,*
ENV337H1,ENVMT,S,45,29,ONLSYNC,*
ESS345H1,ES,F,40,25,ONLSYNC,
ESS361H1,ES,F,10,0,CLASS,
ESS361H1,ES,F,50,16,ONLSYNC,
ESS362H1,ES,S,13,7,CLASS,
ESS362H1,ES,S,32,28,ONLSYNC,
JPE395H1,PHY,S,27,16,CLASS,
JPE395H1,PHY,S,15,0,CLASS,
JPE395H1,PHY,S,0,0,ONLSYNC,
JPE395H1,PHY,S,54,30,ONLSYNC,
ESS423H1,ES,F,10,0,CLASS,
ESS423H1,ES,F,6,2,ONLSYNC,
ESS431H1,ES,S,10,1,CLASS,
ESS431H1,ES,S,14,6,ONLSYNC,
ESS441H1,ES,F,10,2,CLASS,
ESS441H1,ES,F,20,7,ONLSYNC,
ESS445H1,ES,F,10,3,CLASS,
ESS445H1,ES,F,30,16,ONLSYNC,
ESS452H1,ES,F,10,1,CLASS,
ESS452H1,ES,F,15,4,ONLSYNC,
ESS461H1,ES,F,10,1,CLASS,
ESS461H1,ES,F,25,5,ONLSYNC,
ESS462H1,ES,S,10,2,CLASS,*
ESS462H1,ES,S,20,6,ONLSYNC,*
ESS464H1,ES,F,10,0,CLASS,*
ESS464H1,ES,F,20,3,ONLSYNC,*
ESS481H1,ES,S,12,0,CLASS,
ESS481H1,ES,S,8,8,ONLSYNC,
JPE493H1,PHY,F,10,2,CLASS,
JPE493H1,PHY,F,15,3,ONLSYNC,
EAS100Y1,EAS,Y,75,53,ONLSYNC,1
EAS101Y1,EAS,Y,60,56,ONLSYNC,1
EAS103H1,EAS,F,325,293,ONLASYNC,1
EAS105H1,EAS,S,33,33,CLASS,1
EAS105H1,EAS,S,217,202,ONLSYNC,1
EAS110Y1,EAS,Y,50,50,ONLASYNC,1
EAS110Y1,EAS,Y,50,50,ONLASYNC,1
EAS110Y1,EAS,Y,30,30,ONLSYNC,1
EAS110Y1,EAS,Y,30,30,ONLSYNC,1
EAS120Y1,EAS,Y,50,50,ONLASYNC,1
EAS120Y1,EAS,Y,50,50,ONLASYNC,1
EAS120Y1,EAS,Y,50,50,ONLASYNC,1
EAS120Y1,EAS,Y,50,50,ONLASYNC,1
EAS120Y1,EAS,Y,50,50,ONLASYNC,1
EAS120Y1,EAS,Y,50,50,ONLASYNC,1
EAS121H1,EAS,S,25,0,ONLASYNC,
EAS194H1,EAS,S,4,4,CLASS,1
EAS194H1,EAS,S,21,21,ONLSYNC,1
EAS195H1,EAS,S,10,10,CLASS,1
EAS195H1,EAS,S,15,15,ONLSYNC,1
EAS197H1,EAS,F,16,6,CLASS,1
EAS197H1,EAS,F,9,6,ONLSYNC,1
EAS199H1,EAS,F,25,25,ONLSYNC,1
EAS200Y1,EAS,Y,30,8,ONLSYNC,*
EAS201H1,EAS,F,30,5,ONLSYNC,*
EAS209H1,EAS,F,125,91,ONLASYNC,*
EAS210Y1,EAS,Y,50,14,ONLASYNC,*
EAS211Y1,EAS,Y,30,30,ONLSYNC,1
EAS219H1,EAS,F,80,80,ONLSYNC,*
EAS220Y1,EAS,Y,75,28,ONLASYNC,*
EAS221H1,EAS,S,12,0,ONLASYNC,
EAS245H1,EAS,S,23,12,CLASS,*
EAS245H1,EAS,S,107,42,ONLSYNC,*
EAS251H1,EAS,S,15,8,CLASS,*
EAS251H1,EAS,S,65,30,ONLSYNC,*
EAS271H1,EAS,S,12,5,CLASS,*
EAS271H1,EAS,S,33,33,ONLSYNC,*
EAS273H1,EAS,S,25,17,CLASS,*
EAS273H1,EAS,S,105,105,ONLSYNC,*
EAS278H1,EAS,F,70,70,ONLSYNC,*
EAS296H1,EAS,F,45,30,ONLSYNC,*
EAS300Y1,EAS,Y,30,6,ONLSYNC,*
EAS308H1,EAS,S,8,8,CLASS,*
EAS308H1,EAS,S,37,37,ONLSYNC,*
EAS309H1,EAS,S,16,16,CLASS,*
EAS309H1,EAS,S,29,29,ONLSYNC,*
EAS310Y1,EAS,Y,50,9,ONLASYNC,*
EAS311H1,EAS,S,16,16,CLASS,*
EAS311H1,EAS,S,29,29,ONLSYNC,*
EAS312H1,EAS,S,10,10,CLASS,*
EAS312H1,EAS,S,35,35,ONLSYNC,*
EAS320Y1,EAS,Y,25,13,ONLSYNC,*
EAS330H1,EAS,S,9,9,CLASS,*
EAS330H1,EAS,S,36,23,ONLSYNC,*
EAS347H1,EAS,F,45,45,ONLSYNC,*
EAS355H1,EAS,F,45,45,ONLSYNC,*
EAS372H1,EAS,F,45,45,ONLSYNC,*
EAS386H1,EAS,F,45,45,ONLSYNC,*
EAS391H1,EAS,S,4,0,CLASS,*
EAS391H1,EAS,S,41,41,ONLSYNC,*
EAS393H1,EAS,F,45,45,ONLSYNC,*
EAS401H1,EAS,F,16,2,ONLSYNC,*
EAS402H1,EAS,S,16,0,ONLSYNC,*
EAS412H1,EAS,S,16,3,CLASS,3
EAS412H1,EAS,S,4,4,ONLSYNC,3
EAS420H1,EAS,S,5,5,CLASS,3
EAS420H1,EAS,S,15,15,ONLSYNC,3
EAS421H1,EAS,S,8,8,CLASS,3
EAS421H1,EAS,S,12,12,ONLSYNC,3
EAS439H1,EAS,S,8,8,CLASS,3
EAS439H1,EAS,S,12,12,ONLSYNC,3
EAS444H1,EAS,F,20,20,ONLSYNC,3
EAS460H1,EAS,S,16,6,ONLSYNC,*
EAS461H1,EAS,F,16,6,ONLSYNC,*
EAS477H1,EAS,F,20,20,ONLSYNC,3
BIO120H1,EEB,F,1389,1389,ONLASYNC,1
BIO120H1,EEB,F,11,11,ONLASYNC,
BIO120H1,EEB,F,400,400,ONLASYNC,
EEB197H1,EEB,S,5,5,CLASS,1
EEB197H1,EEB,S,13,6,ONLSYNC,1
EEB198H1,EEB,S,8,8,CLASS,1
EEB198H1,EEB,S,16,16,ONLSYNC,1
EEB199H1,EEB,F,24,24,ONLSYNC,1
EEB199H1,EEB,S,6,6,CLASS,1
EEB199H1,EEB,S,18,18,ONLSYNC,1
EEB202H1,EEB,S,14,14,CLASS,
EEB202H1,EEB,S,86,86,ONLSYNC,
EEB208H1,EEB,S,18,18,CLASS,
EEB208H1,EEB,S,82,82,ONLSYNC,
EEB214H1,EEB,S,13,13,CLASS,
EEB214H1,EEB,S,1,0,CLASS,*
EEB214H1,EEB,S,7,0,ONLSYNC,*
EEB214H1,EEB,S,79,79,ONLSYNC,
BIO220H1,EEB,S,1104,229,ONLASYNC,*
EEB225H1,EEB,F,23,23,CLASS,*
EEB225H1,EEB,F,97,77,ONLSYNC,*
ENV234H1,EEB,F,205,130,ONLSYNC,*
BIO251H1,EEB,S,32,32,CLASS,*
BIO251H1,EEB,S,148,118,ONLSYNC,*
EEB255H1,EEB,S,16,16,CLASS,*
EEB255H1,EEB,S,59,35,ONLSYNC,*
EEB263H1,EEB,F,14,14,CLASS,*
EEB263H1,EEB,F,46,24,ONLSYNC,*
EEB267H1,EEB,S,16,16,CLASS,*
EEB267H1,EEB,S,80,37,ONLSYNC,*
EEB268H1,EEB,F,64,53,ONLSYNC,*
EEB313H1,EEB,F,32,32,ONLSYNC,*
EEB318H1,EEB,F,210,83,ONLSYNC,*
EEB319H1,EEB,F,60,48,ONLSYNC,*
EEB321H1,EEB,S,16,16,CLASS,*
EEB321H1,EEB,S,64,30,ONLSYNC,*
EEB322H1,EEB,S,16,16,CLASS,*
EEB322H1,EEB,S,44,36,ONLSYNC,*
EEB324H1,EEB,F,60,37,ONLSYNC,*
EEB325H1,EEB,S,22,22,CLASS,*
EEB325H1,EEB,S,128,83,ONLSYNC,*
EEB328H1,EEB,F,40,40,ONLSYNC,*
ENV334H1,EEB,S,8,8,CLASS,*
ENV334H1,EEB,S,36,33,ONLSYNC,*
EEB340H1,EEB,S,8,8,CLASS,*
EEB340H1,EEB,S,27,11,ONLSYNC,*
JHE353H1,IHPST,F,25,17,CLASS,
JHE353H1,IHPST,F,110,61,ONLSYNC,
JHE353H1,IHPST,S,18,16,CLASS,
JHE353H1,IHPST,S,117,26,ONLSYNC,
EEB362H1,EEB,F,23,23,CLASS,*
EEB362H1,EEB,F,57,57,ONLSYNC,*
EEB365H1,EEB,F,59,59,ONLSYNC,*
EEB382H1,EEB,F,60,45,ONLSYNC,*
EEB384H1,EEB,S,24,24,CLASS,*
EEB384H1,EEB,S,26,26,ONLSYNC,*
EEB386H1,EEB,S,14,14,CLASS,*
EEB386H1,EEB,S,66,33,ONLSYNC,*
EEB390H1,EEB,S,6,6,CLASS,*
EEB390H1,EEB,S,20,18,ONLSYNC,*
EEB428H1,EEB,S,8,8,CLASS,*
EEB428H1,EEB,S,32,32,ONLSYNC,*
ENV432H1,EEB,F,14,10,CLASS,*
ENV432H1,EEB,F,16,11,ONLSYNC,*
EEB433H1,EEB,S,6,6,CLASS,*
EEB433H1,EEB,S,14,14,ONLSYNC,*
EEB440H1,EEB,S,9,9,CLASS,*
EEB440H1,EEB,S,26,21,ONLSYNC,*
EEB455H1,EEB,S,8,8,CLASS,*
EEB455H1,EEB,S,16,16,ONLSYNC,*
EEB459H1,EEB,S,8,5,CLASS,*
EEB459H1,EEB,S,12,3,ONLSYNC,*
EEB460H1,EEB,S,16,14,CLASS,*
EEB460H1,EEB,S,34,19,ONLSYNC,*
EEB462H1,EEB,S,7,7,CLASS,*
EEB462H1,EEB,S,8,8,ONLSYNC,*
EEB488H1,EEB,Y,14,2,CLASS,
EEB488H1,EEB,Y,26,1,ONLSYNC,
EEB491H1,EEB,S,3,3,CLASS,*
EEB491H1,EEB,S,12,12,ONLSYNC,*
EEB495H1,EEB,F,15,15,ONLSYNC,*
EEB495H1,EEB,S,3,3,CLASS,*
EEB495H1,EEB,S,12,12,ONLSYNC,*
ECO101H1,ECO,F,500,500,ONLASYNC,1
ECO101H1,ECO,F,600,600,ONLASYNC,1
ECO101H1,ECO,F,500,500,ONLASYNC,1
ECO101H1,ECO,F,600,492,ONLASYNC,1
ECO101H1,ECO,F,500,500,ONLASYNC,1
ECO101H1,ECO,F,80,80,ONLASYNC,*
ECO101H1,ECO,F,420,231,ONLASYNC,1
ECO101H1,ECO,S,400,144,ONLASYNC,1
ECO101H1,ECO,S,400,12,ONLASYNC,1
ECO102H1,ECO,S,115,115,CLASS,1
ECO102H1,ECO,S,115,115,CLASS,1
ECO102H1,ECO,S,115,115,CLASS,1
ECO102H1,ECO,S,79,79,CLASS,1
ECO102H1,ECO,S,65,48,ONLASYNC,*
ECO102H1,ECO,S,771,771,ONLASYNC,1
ECO102H1,ECO,S,1170,896,ONLASYNC,1
ECO105Y1,ECO,Y,500,500,ONLSYNC,1
ECO105Y1,ECO,Y,425,69,ONLSYNC,1
ECO200Y1,ECO,Y,28,24,CLASS,*
ECO200Y1,ECO,Y,72,20,CLASS,*
ECO200Y1,ECO,Y,28,21,CLASS,*
ECO200Y1,ECO,Y,48,8,CLASS,*
ECO200Y1,ECO,Y,127,127,ONLSYNC,*
ECO200Y1,ECO,Y,147,48,ONLSYNC,*
ECO200Y1,ECO,Y,103,70,ONLSYNC,*
ECO200Y1,ECO,Y,147,47,ONLSYNC,*
ECO202Y1,ECO,Y,72,16,CLASS,*
ECO202Y1,ECO,Y,58,17,CLASS,*
ECO202Y1,ECO,Y,32,18,CLASS,*
ECO202Y1,ECO,Y,33,6,CLASS,*
ECO202Y1,ECO,Y,72,72,ONLSYNC,*
ECO202Y1,ECO,Y,92,92,ONLSYNC,*
ECO202Y1,ECO,Y,118,75,ONLSYNC,*
ECO202Y1,ECO,Y,117,31,ONLSYNC,*
ECO204Y1,ECO,Y,190,190,ONLASYNC,*
ECO204Y1,ECO,Y,190,190,ONLASYNC,*
ECO204Y1,ECO,Y,190,190,ONLASYNC,*
ECO204Y1,ECO,Y,190,131,ONLASYNC,*
ECO206Y1,ECO,Y,28,25,CLASS,*
ECO206Y1,ECO,Y,28,14,CLASS,*
ECO206Y1,ECO,Y,122,75,ONLSYNC,*
ECO206Y1,ECO,Y,122,86,ONLSYNC,*
ECO208Y1,ECO,Y,18,18,CLASS,*
ECO208Y1,ECO,Y,45,11,CLASS,*
ECO208Y1,ECO,Y,105,62,ONLSYNC,*
ECO208Y1,ECO,Y,132,45,ONLSYNC,*
ECO209Y1,ECO,Y,18,18,CLASS,*
ECO209Y1,ECO,Y,10,10,CLASS,*
ECO209Y1,ECO,Y,112,112,ONLSYNC,*
ECO209Y1,ECO,Y,120,120,ONLSYNC,*
ECO210H1,ECO,F,16,3,CLASS,*
ECO210H1,ECO,F,34,18,ONLSYNC,*
ECO220Y1,ECO,Y,230,230,ONLSYNC,*
ECO220Y1,ECO,Y,230,230,ONLSYNC,*
ECO220Y1,ECO,Y,230,187,ONLSYNC,*
ECO220Y1,ECO,Y,230,121,ONLSYNC,*
ECO225H1,ECO,F,16,2,CLASS,*
ECO225H1,ECO,F,28,6,CLASS,*
ECO225H1,ECO,F,84,29,ONLSYNC,*
ECO225H1,ECO,F,72,27,ONLSYNC,*
ECO225H1,ECO,S,19,6,CLASS,*
ECO225H1,ECO,S,23,5,CLASS,*
ECO225H1,ECO,S,81,23,ONLSYNC,*
ECO225H1,ECO,S,77,16,ONLSYNC,*
ECO227Y1,ECO,Y,26,14,CLASS,*
ECO227Y1,ECO,Y,64,42,ONLSYNC,*
ECO231H1,ECO,F,28,23,CLASS,*
ECO231H1,ECO,F,28,24,CLASS,*
ECO231H1,ECO,F,72,30,ONLSYNC,*
ECO231H1,ECO,F,72,23,ONLSYNC,*
ECO232H1,ECO,S,23,23,CLASS,*
ECO232H1,ECO,S,23,23,CLASS,*
ECO232H1,ECO,S,127,31,ONLSYNC,*
ECO232H1,ECO,S,127,17,ONLSYNC,*
ECO310H1,ECO,S,16,16,CLASS,*
ECO310H1,ECO,S,9,9,CLASS,*
ECO310H1,ECO,S,49,27,ONLSYNC,*
ECO310H1,ECO,S,56,25,ONLSYNC,*
ECO313H1,ECO,S,23,19,CLASS,*
ECO313H1,ECO,S,23,22,CLASS,*
ECO313H1,ECO,S,107,105,ONLSYNC,*
ECO313H1,ECO,S,107,90,ONLSYNC,*
ECO314H1,ECO,F,39,39,CLASS,*
ECO314H1,ECO,F,111,111,ONLSYNC,*
ECO316H1,ECO,S,22,22,CLASS,*
ECO316H1,ECO,S,28,28,CLASS,*
ECO316H1,ECO,S,138,121,ONLSYNC,*
ECO316H1,ECO,S,132,67,ONLSYNC,*
ECO320H1,ECO,F,25,25,CLASS,*
ECO320H1,ECO,F,23,23,CLASS,*
ECO320H1,ECO,F,95,95,ONLSYNC,*
ECO320H1,ECO,F,97,97,ONLSYNC,*
ECO320H1,ECO,S,25,25,CLASS,*
ECO320H1,ECO,S,23,23,CLASS,*
ECO320H1,ECO,S,95,95,ONLSYNC,*
ECO320H1,ECO,S,97,61,ONLSYNC,*
ECO321H1,ECO,S,15,15,CLASS,*
ECO321H1,ECO,S,50,46,ONLSYNC,*
ECO322H1,ECO,S,15,8,CLASS,*
ECO322H1,ECO,S,13,5,CLASS,*
ECO322H1,ECO,S,50,8,ONLSYNC,*
ECO322H1,ECO,S,67,6,ONLSYNC,*
ECO325H1,ECO,F,23,6,CLASS,*
ECO325H1,ECO,F,14,5,CLASS,*
ECO325H1,ECO,F,56,21,ONLSYNC,*
ECO325H1,ECO,F,47,16,ONLSYNC,*
ECO326H1,ECO,S,15,15,CLASS,*
ECO326H1,ECO,S,13,13,CLASS,*
ECO326H1,ECO,S,67,21,ONLSYNC,*
ECO326H1,ECO,S,65,26,ONLSYNC,*
ECO331H1,ECO,F,16,16,CLASS,*
ECO331H1,ECO,F,30,30,CLASS,*
ECO331H1,ECO,F,23,23,CLASS,*
ECO331H1,ECO,F,64,64,ONLSYNC,*
ECO331H1,ECO,F,50,50,ONLSYNC,*
ECO331H1,ECO,F,45,45,ONLSYNC,*
ECO332H1,ECO,F,16,14,CLASS,*
ECO332H1,ECO,F,64,37,ONLSYNC,*
ECO333H1,ECO,F,28,28,CLASS,*
ECO333H1,ECO,F,28,28,CLASS,*
ECO333H1,ECO,F,52,52,ONLSYNC,*
ECO333H1,ECO,F,52,52,ONLSYNC,*
ECO339H1,ECO,F,22,22,CLASS,*
ECO339H1,ECO,F,32,23,CLASS,*
ECO339H1,ECO,F,48,48,ONLSYNC,*
ECO339H1,ECO,F,38,38,ONLSYNC,*
ECO341H1,ECO,F,12,12,CLASS,*
ECO341H1,ECO,F,58,58,ONLSYNC,*
ECO342H1,ECO,S,23,22,CLASS,*
ECO342H1,ECO,S,18,10,CLASS,*
ECO342H1,ECO,S,97,25,ONLSYNC,*
ECO342H1,ECO,S,102,17,ONLSYNC,*
ECO349H1,ECO,F,28,28,CLASS,*
ECO349H1,ECO,F,32,32,CLASS,*
ECO349H1,ECO,F,72,72,ONLSYNC,*
ECO349H1,ECO,F,68,68,ONLSYNC,*
ECO349H1,ECO,S,26,26,CLASS,*
ECO349H1,ECO,S,28,10,CLASS,*
ECO349H1,ECO,S,28,22,CLASS,*
ECO349H1,ECO,S,149,92,ONLSYNC,*
ECO349H1,ECO,S,147,83,ONLSYNC,*
ECO349H1,ECO,S,147,71,ONLSYNC,*
ECO352H1,ECO,F,16,13,CLASS,*
ECO352H1,ECO,F,16,4,CLASS,*
ECO352H1,ECO,F,34,4,ONLSYNC,*
ECO352H1,ECO,F,34,7,ONLSYNC,*
ECO358H1,ECO,F,150,67,ONLASYNC,*
ECO358H1,ECO,F,150,6,ONLASYNC,*
ECO358H1,ECO,F,150,2,ONLASYNC,*
ECO359H1,ECO,S,33,12,CLASS,*
ECO359H1,ECO,S,23,6,CLASS,*
ECO359H1,ECO,S,142,24,ONLSYNC,*
ECO359H1,ECO,S,152,37,ONLSYNC,*
ECO364H1,ECO,F,45,36,CLASS,*
ECO364H1,ECO,F,38,38,CLASS,*
ECO364H1,ECO,F,135,135,ONLSYNC,*
ECO364H1,ECO,F,142,142,ONLSYNC,*
ECO364H1,ECO,S,28,22,CLASS,*
ECO364H1,ECO,S,28,25,CLASS,*
ECO364H1,ECO,S,152,149,ONLSYNC,*
ECO364H1,ECO,S,152,70,ONLSYNC,*
ECO365H1,ECO,F,58,58,CLASS,*
ECO365H1,ECO,F,32,32,CLASS,*
ECO365H1,ECO,F,122,122,ONLSYNC,*
ECO365H1,ECO,F,118,118,ONLSYNC,*
ECO372H1,ECO,F,12,12,CLASS,*
ECO372H1,ECO,F,12,12,CLASS,*
ECO372H1,ECO,F,63,63,ONLSYNC,*
ECO372H1,ECO,F,63,63,ONLSYNC,*
ECO372H1,ECO,S,16,16,CLASS,*
ECO372H1,ECO,S,16,16,CLASS,*
ECO372H1,ECO,S,74,46,ONLSYNC,*
ECO372H1,ECO,S,74,34,ONLSYNC,*
ECO374H1,ECO,S,18,18,CLASS,*
ECO374H1,ECO,S,23,17,CLASS,*
ECO374H1,ECO,S,107,39,ONLSYNC,*
ECO374H1,ECO,S,112,46,ONLSYNC,*
ECO375H1,ECO,F,23,15,CLASS,*
ECO375H1,ECO,F,24,22,CLASS,*
ECO375H1,ECO,F,52,52,ONLSYNC,*
ECO375H1,ECO,F,51,51,ONLSYNC,*
ECO375H1,ECO,S,25,25,CLASS,*
ECO375H1,ECO,S,20,8,CLASS,*
ECO375H1,ECO,S,75,29,ONLSYNC,*
ECO375H1,ECO,S,80,21,ONLSYNC,*
ECO380H1,ECO,S,28,28,CLASS,*
ECO380H1,ECO,S,32,32,CLASS,*
ECO380H1,ECO,S,147,147,ONLSYNC,*
ECO380H1,ECO,S,143,143,ONLSYNC,*
ECO401H1,ECO,S,10,10,CLASS,*
ECO401H1,ECO,S,25,25,ONLSYNC,*
ECO402H1,ECO,S,12,12,CLASS,*
ECO402H1,ECO,S,12,12,CLASS,*
ECO402H1,ECO,S,23,23,ONLSYNC,*
ECO402H1,ECO,S,23,23,ONLSYNC,*
ECO403H1,ECO,F,16,16,CLASS,*
ECO403H1,ECO,F,19,19,ONLSYNC,*
ECO407H1,ECO,F,50,50,ONLSYNC,*
ECO414H1,ECO,S,11,11,CLASS,*
ECO414H1,ECO,S,49,49,ONLSYNC,*
ECO421H1,ECO,F,23,23,CLASS,*
ECO421H1,ECO,F,22,22,ONLSYNC,*
ECO421H1,ECO,S,9,5,CLASS,*
ECO421H1,ECO,S,26,26,ONLSYNC,*
ECO422H1,ECO,F,35,35,ONLSYNC,*
ECO423H1,ECO,S,10,10,CLASS,*
ECO423H1,ECO,S,9,6,CLASS,*
ECO423H1,ECO,S,25,25,ONLSYNC,*
ECO423H1,ECO,S,26,26,ONLSYNC,*
ECO426H1,ECO,S,14,14,CLASS,*
ECO426H1,ECO,S,21,21,ONLSYNC,*
ECO428H1,ECO,F,40,40,ONLSYNC,*
ECO428H1,ECO,F,12,12,CLASS,*
ECO428H1,ECO,F,23,23,ONLSYNC,*
ECO438H1,ECO,S,2,2,CLASS,*
ECO438H1,ECO,S,18,18,ONLSYNC,*
ECO439H1,ECO,F,4,4,CLASS,*
ECO439H1,ECO,F,10,10,ONLSYNC,*
ECO446H1,ECO,S,6,6,CLASS,*
ECO446H1,ECO,S,29,29,ONLSYNC,*
ECO461H1,ECO,S,13,4,CLASS,*
ECO461H1,ECO,S,67,49,ONLSYNC,*
ECO462H1,ECO,F,7,7,CLASS,*
ECO462H1,ECO,F,3,3,ONLSYNC,*
ECO464H1,ECO,F,6,5,CLASS,*
ECO464H1,ECO,F,29,20,ONLSYNC,*
ECO466H1,ECO,F,12,4,CLASS,*
ECO466H1,ECO,F,13,13,ONLSYNC,*
ECO475H1,ECO,S,16,7,CLASS,*
ECO475H1,ECO,S,44,31,ONLSYNC,*
ECO499H1,ECO,Y,20,6,ONLSYNC,*
IRE199H1,IRE,F,25,19,ONLSYNC,1
IRE240H1,IRE,F,120,102,ONLSYNC,*
IRE242H1,IRE,F,60,48,ONLSYNC,*
IRE244H1,IRE,S,28,20,CLASS,*
IRE244H1,IRE,S,72,70,ONLSYNC,*
IRE260H1,IRE,F,60,53,ONLSYNC,*
IRE260H1,IRE,S,0,0,CLASS,*
IRE260H1,IRE,S,60,32,ONLSYNC,*
IRE339H1,IRE,F,16,9,CLASS,*
IRE339H1,IRE,F,29,29,ONLSYNC,*
IRE342H1,IRE,F,65,33,ONLSYNC,*
IRE346H1,IRE,S,20,20,CLASS,*
IRE346H1,IRE,S,55,55,ONLSYNC,*
IRE347H1,IRE,S,20,20,CLASS,*
IRE347H1,IRE,S,45,45,ONLSYNC,*
IRE348H1,IRE,F,65,65,ONLSYNC,*
IRE367H1,IRE,F,65,62,ONLSYNC,*
IRE378H1,IRE,S,0,0,CLASS,*
IRE378H1,IRE,S,65,44,ONLSYNC,*
IRE379H1,IRE,S,6,5,CLASS,*
IRE379H1,IRE,S,24,23,ONLSYNC,*
IRE430H1,IRE,F,65,45,ONLSYNC,*
IRE431H1,IRE,S,20,9,CLASS,*
IRE431H1,IRE,S,45,35,ONLSYNC,*
IRE446H1,IRE,S,0,0,CLASS,*
IRE446H1,IRE,S,30,8,ONLSYNC,*
IRE472H1,IRE,F,35,20,ONLSYNC,*
IRE494H1,IRE,S,6,6,CLASS,*
IRE494H1,IRE,S,24,3,ONLSYNC,*
ENG100H1,ENG,F,200,200,ONLSYNC,1
ENG100H1,ENG,S,200,200,ONLSYNC,1
ENG102H1,ENG,F,120,89,ONLASYNC,1
ENG140Y1,ENG,Y,440,226,ONLSYNC,1
ENG150Y1,ENG,Y,200,118,ONLSYNC,1
ENG196H1,ENG,F,24,24,ONLSYNC,1
ENG197H1,ENG,F,24,0,ONLSYNC,1
ENG198H1,ENG,S,5,5,CLASS,1
ENG198H1,ENG,S,19,19,ONLSYNC,1
ENG201Y1,ENG,Y,7,7,CLASS,*
ENG201Y1,ENG,Y,53,28,ONLSYNC,*
ENG202H1,ENG,F,200,184,ONLASYNC,*
ENG202H1,ENG,S,32,32,CLASS,*
ENG202H1,ENG,S,168,39,ONLSYNC,*
ENG203H1,ENG,F,80,75,ONLSYNC,*
ENG203H1,ENG,S,200,200,ONLSYNC,*
ENG213H1,ENG,F,16,16,CLASS,*
ENG213H1,ENG,F,29,29,ONLSYNC,*
ENG215H1,ENG,F,28,5,CLASS,*
ENG215H1,ENG,F,17,12,ONLSYNC,*
ENG215H1,ENG,S,9,7,CLASS,*
ENG215H1,ENG,S,36,11,ONLSYNC,*
ENG220H1,ENG,F,23,23,CLASS,*
ENG220H1,ENG,F,97,68,ONLSYNC,*
ENG220H1,ENG,S,23,17,CLASS,*
ENG220H1,ENG,S,97,35,ONLSYNC,*
ENG234H1,ENG,F,80,80,ONLSYNC,*
ENG235H1,ENG,F,30,30,CLASS,
ENG235H1,ENG,F,90,90,ONLSYNC,
ENG235H1,ENG,S,23,23,CLASS,
ENG235H1,ENG,S,97,97,ONLSYNC,
ENG237H1,ENG,F,120,92,ONLSYNC,
ENG239H1,ENG,S,25,25,CLASS,
ENG239H1,ENG,S,135,129,ONLSYNC,
ENG240Y1,ENG,Y,12,6,CLASS,*
ENG240Y1,ENG,Y,33,11,ONLSYNC,*
ENG250H1,ENG,F,23,23,CLASS,*
ENG250H1,ENG,F,177,122,ONLSYNC,*
ENG250H1,ENG,S,200,117,ONLSYNC,*
ENG252H1,ENG,F,45,17,CLASS,*
ENG252H1,ENG,F,18,14,CLASS,*
ENG252H1,ENG,F,55,33,ONLSYNC,*
ENG252H1,ENG,F,82,34,ONLSYNC,*
ENG252H1,ENG,S,14,14,CLASS,*
ENG252H1,ENG,S,18,18,CLASS,*
ENG252H1,ENG,S,86,49,ONLSYNC,*
ENG252H1,ENG,S,82,31,ONLSYNC,*
ENG269H1,ENG,F,40,40,ONLASYNC,
ENG270H1,ENG,F,13,13,CLASS,*
ENG270H1,ENG,F,32,32,ONLSYNC,*
ENG273Y1,ENG,Y,12,12,CLASS,
ENG273Y1,ENG,Y,68,59,ONLSYNC,
ENG280H1,ENG,F,22,22,CLASS,*
ENG280H1,ENG,F,23,23,ONLSYNC,*
ENG280H1,ENG,S,11,11,CLASS,*
ENG280H1,ENG,S,34,34,ONLSYNC,*
ENG281H1,ENG,S,10,10,CLASS,*
ENG281H1,ENG,S,50,50,ONLSYNC,*
ENG285H1,ENG,F,13,13,CLASS,*
ENG285H1,ENG,F,32,32,ONLSYNC,*
ENG287H1,ENG,F,200,129,ONLASYNC,*
ENG289H1,ENG,F,96,96,ONLSYNC,*
